iter	Logloss
231	0.05673237782
232	0.05670475977
233	0.05660533415
234	0.05652018039
235	0.05648210301
236	0.05643355965
237	0.05637348571
238	0.05633902145
239	0.05615232859
240	0.05609409883
241	0.05602492587
242	0.05599269081
243	0.05597756721
244	0.05590272919
245	0.05583840581
246	0.05575746626
247	0.05561836578
248	0.05556339746
249	0.05552590636
250	0.05547964716
251	0.05541275366
252	0.05539345781
253	0.05536679715
254	0.05529922332
255	0.05526634745
256	0.05524045497
257	0.05520811673
258	0.05517223745
259	0.05510708279
260	0.05508646358
261	0.05503686261
262	0.05497373418
263	0.05494239698
264	0.05487636813
265	0.05484779048
266	0.05480781843
267	0.0546623869
268	0.05460347369
269	0.05455794579
270	0.05451220879
271	0.0544621441
272	0.05443567281
273	0.05438993716
274	0.05435666696
275	0.05433001438
276	0.05425835714
277	0.05422572515
278	0.05415485022
279	0.05410768159
280	0.05406247348
281	0.05399510583
282	0.05389795312
283	0.05387387821
284	0.05382898584
285	0.05379681184
286	0.05374687742
287	0.05368670238
288	0.05365637387
289	0.05361240793
290	0.05357314275
291	0.05349938767
292	0.05345130398
293	0.0534064892
294	0.05337004867
295	0.05334743463
296	0.05332406321
297	0.05330077596
298	0.05321639975
299	0.05319398813
300	0.05316156561
301	0.05308049089
302	0.05298791174
303	0.05290283477
304	0.05287931091
305	0.05280315735
306	0.05275102606
307	0.05271226935
308	0.05265026838
309	0.05263501051
310	0.0525837341
311	0.05251154168
312	0.05247062217
313	0.05242631671
314	0.05239175323
315	0.0523676765
316	0.05233286612
317	0.0522934014
318	0.05224101412
319	0.05220200003
320	0.05217821152
321	0.05210734553
322	0.05204702979
323	0.05201879239
324	0.05199902861
325	0.05196949038
326	0.05191848384
327	0.0518881906
328	0.05185617125
329	0.05183154721
330	0.05179457584
331	0.0517398568
332	0.05168574392
333	0.05164036355
334	0.05159739448
335	0.05157307217
336	0.05155224434
337	0.05153757105
338	0.05142896929
339	0.05137155127
340	0.0513384891
341	0.05127555892
342	0.05125034603
343	0.05120160974
344	0.05116817655
345	0.05114075277
346	0.05110365988
347	0.05105578065
348	0.05102671428
349	0.05097558079
350	0.05094128356
351	0.0508775614
352	0.0508482154
353	0.05081858954
354	0.05078783257
355	0.05073530042
356	0.05069877853
357	0.0506821469
358	0.05064393139
359	0.05058256294
360	0.05055378107
361	0.05052095112
362	0.05049591024
363	0.05045692333
364	0.05044046239
365	0.05041977798
366	0.05038806753
367	0.05036887785
368	0.05034696711
369	0.05032616935
370	0.05030669885
371	0.0502744304
372	0.05025136263
373	0.05020815928
374	0.05016480821
375	0.05013273238
376	0.05008981831
377	0.0500315414
378	0.05000913516
379	0.04998047303
380	0.04993966421
381	0.04990494533
382	0.04988938509
383	0.04986620286
384	0.04984667315
385	0.04981270271
386	0.0497435639
387	0.04972224123
388	0.04970153854
389	0.04967727352
390	0.0496303852
391	0.04959694986
392	0.04958375088
393	0.04955490065
394	0.04949864443
395	0.0494807707
396	0.04944202931
397	0.04938663681
398	0.04936614635
399	0.04935668831
400	0.04931499722
401	0.04924616835
402	0.04921321866
403	0.04918458144
404	0.04915800309
405	0.04912505238
406	0.04910037628
407	0.04907995383
408	0.04902848836
409	0.04896601968
410	0.04895108371
411	0.04893191377
412	0.04887702843
413	0.04885340684
414	0.04882741568
415	0.0488012078
416	0.04878264479
417	0.04875833438
418	0.0487319026
419	0.04867367196
420	0.04865860764
421	0.04862814296
422	0.04860079322
423	0.04855251954
424	0.04852203571
425	0.0485009854
426	0.04847500133
427	0.04843537292
428	0.04841085748
429	0.0483790644
430	0.04833819102
431	0.04831575118
432	0.04828996703
433	0.04824606181
434	0.04821611518
435	0.04820364921
436	0.04818498466
437	0.04815011941
438	0.04812579747
439	0.04809136317
440	0.04805915232
441	0.04803163845
442	0.04799704268
443	0.04796234548
444	0.04794271144
445	0.04791712369
446	0.0478741574
447	0.04782527409
448	0.04781250595
449	0.04777021912
450	0.04775488314
451	0.04771066069
452	0.04766529154
453	0.04762374153
454	0.04759454144
455	0.04756745609
456	0.04753697537
457	0.04752141743
458	0.04750126113
459	0.04748029684
460	0.0474352895
461	0.0473893514
462	0.04735316485
463	0.0473085965
464	0.04729642157
465	0.04726727139
466	0.04724520762
467	0.04721914891
468	0.04718403231
469	0.04716432537
470	0.04713762519
471	0.04706839352
472	0.04704628842
473	0.0470246702
474	0.04699236465
475	0.04694864524
476	0.04693444704
477	0.04690817001
478	0.04689393688
479	0.04687219007
480	0.0468500011
481	0.04681365172
482	0.04678047349
483	0.04675399487
484	0.0467266162
485	0.04670550302
486	0.04667868279
487	0.04664253912
488	0.04661624968
489	0.04657677596
490	0.04656964109
491	0.04653976225
492	0.04652241002
493	0.0465035834
494	0.04647937248
495	0.04644251441
496	0.04641964434
497	0.04640788654
498	0.04639645753
499	0.04637317403
500	0.04635481808
501	0.04633571395
502	0.04629978372
503	0.04628833258
504	0.04626519217
505	0.04625928544
506	0.04624131091
507	0.04621731517
508	0.04618724479
509	0.04615569193
510	0.04612654806
511	0.04610804068
512	0.04608868861
513	0.04607698435
514	0.04604660459
515	0.04602037408
516	0.04599270473
517	0.04596299039
518	0.04594189646
519	0.04592302802
520	0.04590178569
521	0.04586453702
522	0.04584278826
523	0.04580169712
524	0.04578445386
525	0.04575776866
526	0.04573573703
527	0.04572113428
528	0.04570329647
529	0.04568132525
530	0.04566149257
531	0.0456459753
532	0.04562699562
533	0.04559455038
534	0.04555768071
535	0.04553115806
536	0.04551604812
537	0.04550273641
538	0.04546956735
539	0.04545972872
540	0.04542804062
541	0.04539989334
542	0.045376598
543	0.04534162163
544	0.04530800726
545	0.04527941909
546	0.04525340353
547	0.04522888253
548	0.04519909333
549	0.0451744428
550	0.0451615332
551	0.04514229947
552	0.04508606117
553	0.04504151709
554	0.04501976243
555	0.04499654146
556	0.04496808453
557	0.04495433179
558	0.04491718225
559	0.04490005602
560	0.04486133918
561	0.04483726479
562	0.04482403662
563	0.04478410629
564	0.04476570349
565	0.04473794709
566	0.04469381625
567	0.04466293111
568	0.04463185897
569	0.04462203547
570	0.04460230428
571	0.0445937894
572	0.04455520911
573	0.04454405308
574	0.0445195131
575	0.04450328471
576	0.04448007841
577	0.04446302006
578	0.04443248521
579	0.04441185882
580	0.04439821196
581	0.0443828552
582	0.04436032118
583	0.04433956221
584	0.0443223914
585	0.0442920237
586	0.04426827384
587	0.04424969841
588	0.04423748641
589	0.04421721312
590	0.04420459889
591	0.04418528197
592	0.04416324095
593	0.04414410511
594	0.04412829024
595	0.04411124703
596	0.04408772532
597	0.04406488085
598	0.04402419451
599	0.04398510012
600	0.04395699841
601	0.0439358187
602	0.0439150946
603	0.04388396816
604	0.0438571084
605	0.04383970219
606	0.04382394545
607	0.04380009702
608	0.04376106626
609	0.04374575426
610	0.04372388681
611	0.04371337869
612	0.04369997798
613	0.0436785055
614	0.0436590502
615	0.04363289287
616	0.04360822689
617	0.04358427685
618	0.043558634
619	0.04354208014
620	0.04352126516
621	0.043502098
622	0.04347273075
623	0.04345605992
624	0.04343680981
625	0.04341640053
626	0.04340248349
627	0.04337796651
628	0.0433614838
629	0.04334213008
630	0.04332188251
631	0.04330386699
632	0.0432924993
633	0.04326833759
634	0.04324689402
635	0.04322062427
636	0.04320486282
637	0.04318896202
638	0.04316331132
639	0.04315288008
640	0.04314306618
641	0.0431280432
642	0.04310484451
643	0.04309136361
644	0.04306731203
645	0.04305033047
646	0.04303882488
647	0.04300893037
648	0.04297750906
649	0.04296445063
650	0.04294431139
651	0.04293113994
652	0.04290940512
653	0.04289640803
654	0.04287234629
655	0.042855733
656	0.04282812282
657	0.04281147431
658	0.04279492561
659	0.04277744555
660	0.0427570119
661	0.04274120858
662	0.04272656718
663	0.04269307561
664	0.04268295553
665	0.04265518067
666	0.0426286818
667	0.04261812537
668	0.04260650739
669	0.04259960629
670	0.04258171527
671	0.04254544153
672	0.04252808411
673	0.04249433228
674	0.04247458339
675	0.04245109484
676	0.04243794318
677	0.04242211366
678	0.04241225493
679	0.04238061553
680	0.0423650964
681	0.04235280764
682	0.04233562082
683	0.04230941489
684	0.04229730091
685	0.04227920182
686	0.04225870296
687	0.04223343246
688	0.04221089204
689	0.04218648571
690	0.04216420621
691	0.04214165667
692	0.04212821204
693	0.04210014211
694	0.04207218762
695	0.04204783079
696	0.0420275854
697	0.04201840029
698	0.04200535251
699	0.04198883559
700	0.04195878466
701	0.04194297629
702	0.04191882369
703	0.04189773088
704	0.0418799247
705	0.04186898186
706	0.04184723074
707	0.0418173539
708	0.04178931988
709	0.04177084313
710	0.04174864629
711	0.04173950234
712	0.04172873593
713	0.04171445526
714	0.04169833794
715	0.04168968007
716	0.04167000838
717	0.04164846605
718	0.04163616818
719	0.04162176524
720	0.0415976204
721	0.04157284813
722	0.04155549424
723	0.04153067334
724	0.04151870589
725	0.04150634808
726	0.04148132604
727	0.04147146752
728	0.04145082227
729	0.04143125796
730	0.04141386389
731	0.04139725384
732	0.04138237296
733	0.04136995525
734	0.04135034055
735	0.04133395967
736	0.0413225126
737	0.04129145436
738	0.04127836208
739	0.04126589923
740	0.04125128336
741	0.04123767946
742	0.04122484002
743	0.04120531749
744	0.0411800228
745	0.04114809658
746	0.04113123446
747	0.04111418483
748	0.04110207392
749	0.04108500479
750	0.04106716599
751	0.04104950498
752	0.04102229615
753	0.04101287228
754	0.04099119846
755	0.04098480478
756	0.04097126448
757	0.04094263067
758	0.04092882815
759	0.04091495519
760	0.04090272923
761	0.0408830292
762	0.04087087288
763	0.04084900758
764	0.04083280028
765	0.04081008191
766	0.04079805936
767	0.04078403653
768	0.04076809778
769	0.04075344363
770	0.04074107714
771	0.040723488
772	0.040702091
773	0.0406928855
774	0.04068155346
775	0.040666535
776	0.0406463876
777	0.04062538189
778	0.0406173286
779	0.04060028414
780	0.04057926458
781	0.04055832795
782	0.04054397453
783	0.04052349151
784	0.04049994844
785	0.04047457392
786	0.04045729387
787	0.0404329138
788	0.04042163774
789	0.04039818221
790	0.04036694361
791	0.04035656718
792	0.04034628382
793	0.04033093
794	0.04030903144
795	0.04029543229
796	0.04026777516
797	0.04025071652
798	0.04022905357
799	0.04021822966
800	0.04021018085
801	0.04019110838
802	0.04017160208
803	0.04015617715
804	0.04013944462
805	0.04012334899
806	0.04011015226
807	0.04010224627
808	0.04009343493
809	0.0400874439
810	0.04007162231
811	0.04005503512
812	0.04003436481
813	0.04000834147
814	0.04000831467
815	0.04000380683
816	0.03998888568
817	0.03997525627
818	0.03996573547
819	0.0399490545
820	0.03992933667
821	0.03991875175
822	0.03989937626
823	0.03988950147
824	0.03987021391
825	0.03985867223
826	0.03984012769
827	0.03982057036
828	0.03980445741
829	0.03978716958
830	0.03976227468
831	0.03974688893
832	0.03973391517
833	0.03972621825
834	0.0397041232
835	0.03968405962
836	0.03966889764
837	0.03965446142
838	0.03962875882
839	0.03961202353
840	0.03960102361
841	0.03958863031
842	0.03957379276
843	0.03955174082
844	0.03954144243
845	0.03953346483
846	0.03951151738
847	0.03950146288
848	0.03949239262
849	0.03948301228
850	0.03946543157
851	0.03945171069
852	0.03943846748
853	0.03942323196
854	0.03941211368
855	0.03940311736
856	0.03939809605
857	0.03938352645
858	0.03936191077
859	0.039342781
860	0.03933200174
861	0.03931953142
862	0.03930972797
863	0.0393014106
864	0.03929218762
865	0.03927876813
866	0.03927367506
867	0.03926548057
868	0.03924755259
869	0.03923621009
870	0.0392193149
871	0.03920069896
872	0.03918673042
873	0.0391686889
874	0.03914276486
875	0.03912957491
876	0.03910103019
877	0.03908091699
878	0.03906842855
879	0.03905744076
880	0.03903990514
881	0.03902497613
882	0.03899612311
883	0.03898028541
884	0.03895898221
885	0.03893457893
886	0.03891001938
887	0.03889790714
888	0.03887647346
889	0.03886031477
890	0.03885576693
891	0.03884111313
892	0.03883091253
893	0.03881187401
894	0.03880947029
895	0.03879519537
896	0.03877747833
897	0.03876332519
898	0.03875255322
899	0.03875254932
900	0.03875254571
901	0.03875253986
902	0.03875252707
903	0.03874993842
904	0.03872921143
905	0.03871640805
906	0.0386994083
907	0.03868509547
908	0.03867129694
909	0.03866432942
910	0.03865424456
911	0.03865410125
912	0.03865402586
913	0.03865396388
914	0.03862946761
915	0.03861070116
916	0.03859732669
917	0.03857994563
918	0.03855780401
919	0.03854046991
920	0.03852558497
921	0.03849680611
922	0.03848458202
923	0.03845758236
924	0.03844589333
925	0.03843506875
926	0.03840915751
927	0.03839481351
928	0.03837936486
929	0.03837045128
930	0.03835617682
931	0.03835571292
932	0.03834055534
933	0.03832399189
934	0.03830383521
935	0.03828386362
936	0.03826519248
937	0.0382651684
938	0.03824561572
939	0.03824560263
940	0.0382456051
941	0.03824556197
942	0.03824547934
943	0.03824545333
944	0.03824544645
945	0.03824539183
946	0.0382239893
947	0.03821053019
948	0.03819907826
949	0.0381807676
950	0.03816604845
951	0.03815241303
952	0.03815243479
953	0.03813603312
954	0.03811604646
955	0.03810813899
956	0.03809406526
957	0.03807575652
958	0.03806260466
959	0.03804022959
960	0.03802743996
961	0.03801508705
962	0.03800908823
963	0.03800546944
964	0.0379788171
965	0.03796383744
966	0.0379521917
967	0.03793388156
968	0.03792192925
969	0.03791570467
970	0.0379037409
971	0.03788049162
972	0.0378604683
973	0.0378521206
974	0.03784042036
975	0.03783302519
976	0.03781775745
977	0.03780520813
978	0.0377840965
979	0.03777445277
980	0.03775563001
981	0.03773110771
982	0.03771967197
983	0.03770890422
984	0.03769828354
985	0.03767855141
986	0.03766583579
987	0.03765757169
988	0.03764312971
989	0.03762319808
990	0.03761887933
991	0.0376159978
992	0.03761216566
993	0.03760198687
994	0.03758532848
995	0.03756519916
996	0.03754508886
997	0.03753824774
998	0.03752601635
999	0.03750490607
